airport,month,avg_arr_delay,avg_dep_delay,delay_band,flight_count,top3_causes
CDV,8,24.5,28.33,medio,6,"[('Carrier', 1.0)]"
CDV,9,70.0,78.0,alto,1,"[('Carrier', 1.0)]"
CDV,9,-0.14,2.29,basso,7,"[('Carrier', 1.0)]"
CDV,10,-9.73,-10.2,basso,15,"[('NAS', 32.0)]"
CDV,10,30.33,26.67,medio,3,"[('NAS', 32.0)]"
CDV,11,-11.92,-12.25,basso,12,"[('Weather', 1.0)]"
CDV,11,41.5,33.5,medio,2,"[('Weather', 1.0)]"
CDV,12,175.0,157.0,alto,1,"[('Carrier', 56.0)]"
CDV,12,-11.33,-10.78,basso,9,"[('Carrier', 56.0)]"
CDV,12,38.6,34.8,medio,5,"[('Carrier', 56.0)]"
CHA,1,132.73,132.27,alto,11,"[('Carrier', 361.0)]"
CHA,1,-5.83,-3.47,basso,89,"[('Carrier', 361.0)]"
CHA,1,20.56,32.06,medio,16,"[('Carrier', 361.0)]"
CHA,2,148.5,151.25,alto,4,"[('Carrier', 263.0)]"
CHA,2,-11.45,-4.74,basso,112,"[('Carrier', 263.0)]"
CHA,2,21.75,33.0,medio,12,"[('Carrier', 263.0)]"
CHA,3,223.14,235.43,alto,7,"[('Carrier', 957.0)]"
CHA,3,-11.2,-4.78,basso,102,"[('Carrier', 957.0)]"
CHA,3,28.36,30.45,medio,11,"[('Carrier', 957.0)]"
CHA,4,96.6,108.4,alto,10,"[('Carrier', 810.0)]"
CHA,4,-6.93,-4.64,basso,97,"[('Carrier', 810.0)]"
CHA,4,27.95,30.71,medio,21,"[('Carrier', 810.0)]"
CHA,5,197.47,199.76,alto,17,"[('Carrier', 1154.0)]"
CHA,5,-6.83,-3.7,basso,93,"[('Carrier', 1154.0)]"
CHA,5,25.38,26.24,medio,21,"[('Carrier', 1154.0)]"
CHA,6,92.14,97.0,alto,7,"[('Carrier', 231.0)]"
CHA,6,-9.87,-2.57,basso,105,"[('Carrier', 231.0)]"
CHA,6,26.15,34.31,medio,13,"[('Carrier', 231.0)]"
CHA,7,280.67,287.67,alto,12,"[('Carrier', 700.0)]"
CHA,7,-5.6,-2.16,basso,87,"[('Carrier', 700.0)]"
CHA,7,38.06,36.75,medio,16,"[('Carrier', 700.0)]"
CHA,8,167.5,171.8,alto,10,"[('Carrier', 880.0)]"
CHA,8,-10.06,-4.73,basso,112,"[('Carrier', 880.0)]"
CHA,8,30.92,32.69,medio,13,"[('Carrier', 880.0)]"
CHA,9,245.88,241.75,alto,8,"[('Carrier', 577.0)]"
CHA,9,-10.38,-5.12,basso,119,"[('Carrier', 577.0)]"
CHA,9,36.5,40.0,medio,12,"[('Carrier', 577.0)]"
CHA,10,302.0,318.5,alto,2,"[('Carrier', 92.0)]"
CHA,10,-10.55,-3.43,basso,143,"[('Carrier', 92.0)]"
CHA,10,20.36,30.43,medio,14,"[('Carrier', 92.0)]"
CHA,11,274.88,268.5,alto,8,"[('Carrier', 714.0)]"
CHA,11,-8.61,-4.76,basso,150,"[('Carrier', 714.0)]"
CHA,11,18.2,27.67,medio,15,"[('Carrier', 714.0)]"
CHA,12,143.25,143.08,alto,12,"[('Carrier', 451.0)]"
CHA,12,-8.32,-3.4,basso,112,"[('Carrier', 451.0)]"
CHA,12,27.45,32.77,medio,22,"[('Carrier', 451.0)]"
CHO,1,137.33,141.33,alto,6,"[('Carrier', 344.0)]"
CHO,1,-6.3,-5.14,basso,56,"[('Carrier', 344.0)]"
CHO,2,224.0,206.67,alto,3,"[('Carrier', 435.0)]"
CHO,2,-7.88,-5.59,basso,56,"[('Carrier', 435.0)]"
CHO,2,30.0,24.0,medio,1,"[('Carrier', 435.0)]"
CHO,3,121.5,131.5,alto,2,"[('Carrier', 172.0)]"
CHO,3,-16.31,-6.22,basso,54,"[('Carrier', 172.0)]"
CHO,3,22.0,27.0,medio,1,"[('Carrier', 172.0)]"
CHO,4,273.75,277.75,alto,4,"[('Carrier', 651.0)]"
CHO,4,-10.97,-5.03,basso,62,"[('Carrier', 651.0)]"
CHO,4,37.89,37.22,medio,9,"[('Carrier', 651.0)]"
CHO,5,136.63,152.5,alto,8,"[('Carrier', 643.0)]"
CHO,5,-7.19,-3.03,basso,68,"[('Carrier', 643.0)]"
CHO,5,24.2,26.8,medio,5,"[('Carrier', 643.0)]"
CHO,6,445.33,454.0,alto,3,"[('Carrier', 115.0)]"
CHO,6,-11.82,-4.22,basso,50,"[('Carrier', 115.0)]"
CHO,6,33.75,42.75,medio,4,"[('Carrier', 115.0)]"
CHO,7,180.71,184.71,alto,7,"[('Carrier', 466.0)]"
CHO,7,-6.88,-4.06,basso,48,"[('Carrier', 466.0)]"
CHO,7,28.67,32.56,medio,9,"[('Carrier', 466.0)]"
CHO,8,82.5,88.25,alto,8,"[('Carrier', 358.0)]"
CHO,8,-8.8,-3.87,basso,46,"[('Carrier', 358.0)]"
CHO,8,56.67,34.17,medio,6,"[('Carrier', 358.0)]"
CHO,9,292.67,302.67,alto,3,"[('Carrier', 877.0)]"
CHO,9,-12.12,-6.07,basso,43,"[('Carrier', 877.0)]"
CHO,9,26.0,32.0,medio,3,"[('Carrier', 877.0)]"
CHO,10,215.5,226.5,alto,2,"[('Carrier', 497.0)]"
CHO,10,-8.4,-4.34,basso,77,"[('Carrier', 497.0)]"
CHO,10,34.46,27.69,medio,13,"[('Carrier', 497.0)]"
CHO,11,122.33,135.0,alto,3,"[('Carrier', 207.0)]"
CHO,11,-10.91,-5.22,basso,54,"[('Carrier', 207.0)]"
CHO,11,29.33,25.33,medio,3,"[('Carrier', 207.0)]"
CHO,12,155.0,159.14,alto,7,"[('Carrier', 490.0)]"
CHO,12,-11.44,-4.41,basso,41,"[('Carrier', 490.0)]"
CHO,12,22.0,22.8,medio,5,"[('Carrier', 490.0)]"
CHS,1,163.28,164.44,alto,36,"[('Carrier', 1195.0)]"
CHS,1,-10.59,-4.09,basso,345,"[('Carrier', 1195.0)]"
CHS,1,32.13,35.93,medio,45,"[('Carrier', 1195.0)]"
CHS,2,189.76,199.2,alto,25,"[('Carrier', 1882.0)]"
CHS,2,-10.61,-4.68,basso,406,"[('Carrier', 1882.0)]"
CHS,2,27.46,33.06,medio,48,"[('Carrier', 1882.0)]"
CHS,3,144.73,149.17,alto,30,"[('Carrier', 777.0)]"
CHS,3,-9.98,-4.01,basso,405,"[('Carrier', 777.0)]"
CHS,3,22.03,29.03,medio,60,"[('Carrier', 777.0)]"
CHS,4,151.18,152.26,alto,38,"[('Carrier', 1939.0)]"
CHS,4,-8.86,-3.9,basso,456,"[('Carrier', 1939.0)]"
CHS,4,21.82,29.05,medio,55,"[('Carrier', 1939.0)]"
CHS,5,149.58,151.23,alto,52,"[('Carrier', 3305.0)]"
CHS,5,-7.2,-3.18,basso,464,"[('Carrier', 3305.0)]"
CHS,5,28.56,30.67,medio,84,"[('Carrier', 3305.0)]"
CHS,6,154.76,153.21,alto,42,"[('Carrier', 2609.0)]"
CHS,6,-7.86,-3.38,basso,484,"[('Carrier', 2609.0)]"
CHS,6,28.9,33.53,medio,86,"[('Carrier', 2609.0)]"
CHS,7,162.38,165.38,alto,73,"[('Carrier', 3767.0)]"
CHS,7,-6.26,-3.07,basso,432,"[('Carrier', 3767.0)]"
CHS,7,32.0,33.6,medio,82,"[('Carrier', 3767.0)]"
CHS,8,121.96,124.04,alto,54,"[('Carrier', 1271.0)]"
CHS,8,-8.61,-3.74,basso,462,"[('Carrier', 1271.0)]"
CHS,8,28.63,30.54,medio,72,"[('Carrier', 1271.0)]"
CHS,9,122.46,123.69,alto,26,"[('Carrier', 978.0)]"
CHS,9,-9.75,-4.75,basso,467,"[('Carrier', 978.0)]"
CHS,9,30.65,30.78,medio,49,"[('Carrier', 978.0)]"
CHS,10,188.13,190.38,alto,16,"[('Carrier', 1673.0)]"
CHS,10,-10.06,-4.36,basso,521,"[('Carrier', 1673.0)]"
CHS,10,20.45,31.23,medio,40,"[('Carrier', 1673.0)]"
CHS,11,119.33,123.67,alto,12,"[('Carrier', 531.0)]"
CHS,11,-7.96,-4.43,basso,454,"[('Carrier', 531.0)]"
CHS,11,27.18,30.13,medio,38,"[('Carrier', 531.0)]"
CHS,12,156.42,158.84,alto,43,"[('Carrier', 2952.0)]"
CHS,12,-6.86,-3.01,basso,378,"[('Carrier', 2952.0)]"
CHS,12,26.2,31.26,medio,54,"[('Carrier', 2952.0)]"
CID,1,225.17,227.27,alto,30,"[('Carrier', 1492.0)]"
CID,1,-7.56,-2.69,basso,108,"[('Carrier', 1492.0)]"
CID,1,28.63,34.75,medio,16,"[('Carrier', 1492.0)]"
CID,2,335.4,347.6,alto,5,"[('Carrier', 183.0)]"
CID,2,-16.45,-5.75,basso,122,"[('Carrier', 183.0)]"
CID,2,33.09,31.45,medio,11,"[('Carrier', 183.0)]"
CID,3,165.42,174.42,alto,12,"[('Carrier', 1097.0)]"
CID,3,-13.67,-5.58,basso,161,"[('Carrier', 1097.0)]"
CID,3,20.06,31.47,medio,17,"[('Carrier', 1097.0)]"
CID,4,153.46,156.77,alto,13,"[('Carrier', 495.0)]"
CID,4,-9.15,-4.25,basso,131,"[('Carrier', 495.0)]"
CID,4,40.83,32.33,medio,6,"[('Carrier', 495.0)]"
CID,5,218.19,214.0,alto,21,"[('Carrier', 2385.0)]"
CID,5,-4.8,-4.37,basso,99,"[('Carrier', 2385.0)]"
CID,5,31.76,29.59,medio,17,"[('Carrier', 2385.0)]"
CID,6,147.47,145.12,alto,17,"[('Carrier', 1032.0)]"
CID,6,-4.84,-3.72,basso,142,"[('Carrier', 1032.0)]"
CID,6,33.73,34.5,medio,22,"[('Carrier', 1032.0)]"
CID,7,187.79,183.84,alto,19,"[('Carrier', 2092.0)]"
CID,7,-5.74,-4.59,basso,155,"[('Carrier', 2092.0)]"
CID,7,36.04,33.31,medio,26,"[('Carrier', 2092.0)]"
CID,8,141.71,143.21,alto,14,"[('Carrier', 1285.0)]"
CID,8,-4.32,-4.3,basso,159,"[('Carrier', 1285.0)]"
CID,8,33.19,31.42,medio,31,"[('Carrier', 1285.0)]"
CID,9,88.33,100.67,alto,6,"[('Carrier', 508.0)]"
CID,9,-9.73,-5.4,basso,166,"[('Carrier', 508.0)]"
CID,9,28.38,33.19,medio,21,"[('Carrier', 508.0)]"
CID,10,108.0,117.25,alto,8,"[('Carrier', 459.0)]"
CID,10,-8.96,-4.85,basso,169,"[('Carrier', 459.0)]"
CID,10,27.19,25.81,medio,16,"[('Carrier', 459.0)]"
CID,11,121.56,119.11,alto,9,"[('Carrier', 638.0)]"
CID,11,-8.06,-4.71,basso,148,"[('Carrier', 638.0)]"
CID,11,27.14,31.86,medio,14,"[('Carrier', 638.0)]"
CID,12,105.0,112.44,alto,9,"[('Carrier', 522.0)]"
CID,12,-9.11,-2.28,basso,145,"[('Carrier', 522.0)]"
CID,12,20.9,32.6,medio,20,"[('Carrier', 522.0)]"
CIU,1,147.0,169.0,alto,3,"[('Carrier', 147.0)]"
CIU,1,-8.75,-3.08,basso,12,"[('Carrier', 147.0)]"
CIU,1,10.0,35.0,medio,1,"[('Carrier', 147.0)]"
CIU,2,419.0,444.5,alto,2,"[('Carrier', 928.0)]"
CIU,2,-9.42,-4.0,basso,12,"[('Carrier', 928.0)]"
CIU,2,17.25,32.5,medio,4,"[('Carrier', 928.0)]"
CIU,3,-10.22,-5.22,basso,9,"[('Carrier', 21.0)]"
CIU,4,159.2,175.6,alto,5,"[('Carrier', 820.0)]"
CIU,4,-7.33,-6.0,basso,15,"[('Carrier', 820.0)]"
CIU,5,446.0,438.0,alto,1,"[('Carrier', 438.0)]"
CIU,5,-10.67,-3.0,basso,9,"[('Carrier', 438.0)]"
CIU,6,260.0,251.67,alto,3,"[('Carrier', 746.0)]"
CIU,6,-13.89,-7.22,basso,9,"[('Carrier', 746.0)]"
CIU,6,21.5,20.0,medio,2,"[('Carrier', 746.0)]"
CIU,7,83.0,81.0,alto,1,"[('Carrier', 108.0)]"
CIU,7,-9.33,-5.0,basso,9,"[('Carrier', 108.0)]"
CIU,7,29.5,36.5,medio,2,"[('Carrier', 108.0)]"
CIU,8,-1.69,-3.63,basso,16,"[('Carrier', 49.0)]"
CIU,8,40.5,42.0,medio,2,"[('Carrier', 49.0)]"
CIU,9,144.67,149.0,alto,3,"[('Carrier', 336.0)]"
CIU,9,-9.94,-4.44,basso,18,"[('Carrier', 336.0)]"
CIU,10,118.0,143.0,alto,1,"[('Carrier', 136.0)]"
CIU,10,-12.0,-6.92,basso,13,"[('Carrier', 136.0)]"
CIU,10,18.0,34.0,medio,1,"[('Carrier', 136.0)]"
CIU,11,-11.29,-5.71,basso,14,"[('Carrier', 55.0)]"
CIU,11,49.0,52.0,medio,1,"[('Carrier', 55.0)]"
CIU,12,137.75,135.25,alto,4,"[('Carrier', 533.0)]"
CIU,12,-10.75,-4.75,basso,4,"[('Carrier', 533.0)]"
CKB,1,-2.0,-1.67,basso,6,[]
CKB,2,-14.0,-14.0,basso,2,[]
CKB,3,-19.33,-1.67,basso,3,[]
CKB,4,96.0,104.0,alto,1,"[('Carrier', 115.0)]"
CKB,4,-13.4,-1.8,basso,5,"[('Carrier', 115.0)]"
CKB,4,23.0,37.0,medio,1,"[('Carrier', 115.0)]"
CKB,5,115.0,104.0,alto,1,"[('Carrier', 27.0)]"
CKB,5,-3.4,3.0,basso,5,"[('Carrier', 27.0)]"
CKB,5,18.5,19.5,medio,2,"[('Carrier', 27.0)]"
CKB,6,79.0,84.0,alto,1,"[('NAS', 8.0)]"
CKB,6,-10.71,-9.57,basso,7,"[('NAS', 8.0)]"
CKB,7,-1.75,0.25,basso,4,"[('Carrier', 18.0)]"
CKB,7,29.0,29.75,medio,4,"[('Carrier', 18.0)]"
CKB,8,197.0,204.0,alto,1,"[('Carrier', 1.0)]"
CKB,8,-2.5,2.0,basso,2,"[('Carrier', 1.0)]"
CKB,9,21.5,24.0,medio,2,"[('Carrier', 24.0)]"
CKB,11,12.0,17.0,medio,1,[]
CKB,12,0.0,0.0,basso,1,"[('NAS', 1.0)]"
CLE,1,187.39,192.18,alto,61,"[('Carrier', 4797.0)]"
CLE,1,-9.71,-3.78,basso,603,"[('Carrier', 4797.0)]"
CLE,1,28.61,31.62,medio,105,"[('Carrier', 4797.0)]"
CLE,2,165.2,177.7,alto,20,"[('Carrier', 2310.0)]"
CLE,2,-15.39,-4.72,basso,640,"[('Carrier', 2310.0)]"
CLE,2,20.66,31.13,medio,67,"[('Carrier', 2310.0)]"
CLE,3,134.55,139.87,alto,62,"[('Carrier', 2605.0)]"
CLE,3,-11.54,-3.89,basso,735,"[('Carrier', 2605.0)]"
CLE,3,25.53,31.56,medio,100,"[('Carrier', 2605.0)]"
CLE,4,128.25,139.79,alto,57,"[('Carrier', 2990.0)]"
CLE,4,-10.87,-4.0,basso,722,"[('Carrier', 2990.0)]"
CLE,4,25.26,31.1,medio,81,"[('Carrier', 2990.0)]"
CLE,5,140.43,141.46,alto,65,"[('Carrier', 3215.0)]"
CLE,5,-7.76,-3.04,basso,747,"[('Carrier', 3215.0)]"
CLE,5,27.57,31.82,medio,101,"[('Carrier', 3215.0)]"
CLE,6,146.22,153.54,alto,74,"[('Carrier', 5360.0)]"
CLE,6,-8.49,-2.59,basso,707,"[('Carrier', 5360.0)]"
CLE,6,26.59,31.2,medio,117,"[('Carrier', 5360.0)]"
CLE,7,170.15,175.14,alto,106,"[('Carrier', 7746.0)]"
CLE,7,-7.81,-3.17,basso,726,"[('Carrier', 7746.0)]"
CLE,7,27.39,31.76,medio,120,"[('Carrier', 7746.0)]"
CLE,8,187.94,195.58,alto,53,"[('Carrier', 5555.0)]"
CLE,8,-8.59,-3.35,basso,734,"[('Carrier', 5555.0)]"
CLE,8,27.85,30.36,medio,114,"[('Carrier', 5555.0)]"
CLE,9,152.59,163.34,alto,32,"[('Carrier', 2102.0)]"
CLE,9,-11.46,-4.64,basso,744,"[('Carrier', 2102.0)]"
CLE,9,27.77,32.56,medio,48,"[('Carrier', 2102.0)]"
CLE,10,123.35,133.55,alto,31,"[('Carrier', 1500.0)]"
CLE,10,-11.64,-4.8,basso,826,"[('Carrier', 1500.0)]"
CLE,10,24.39,31.6,medio,67,"[('Carrier', 1500.0)]"
CLE,11,97.74,105.54,alto,35,"[('Carrier', 1242.0)]"
CLE,11,-11.33,-4.92,basso,666,"[('Carrier', 1242.0)]"
CLE,11,20.91,29.1,medio,69,"[('Carrier', 1242.0)]"
CLE,12,134.05,137.05,alto,43,"[('Carrier', 3121.0)]"
CLE,12,-8.93,-2.55,basso,643,"[('Carrier', 3121.0)]"
CLE,12,28.79,33.29,medio,115,"[('Carrier', 3121.0)]"
CLL,1,108.0,124.0,alto,1,"[('Carrier', 30.0)]"
CLL,1,-12.69,-7.31,basso,16,"[('Carrier', 30.0)]"
CLL,1,43.0,44.5,medio,2,"[('Carrier', 30.0)]"
CLL,2,163.0,174.0,alto,2,"[('Carrier', 181.0)]"
CLL,2,-9.4,-7.9,basso,20,"[('Carrier', 181.0)]"
CLL,3,254.0,210.0,alto,1,"[('Weather', 211.0)]"
CLL,3,-14.62,-6.76,basso,29,"[('Weather', 211.0)]"
CLL,4,131.0,110.5,alto,2,"[('Weather', 33.0)]"
CLL,4,-15.74,-5.95,basso,19,"[('Weather', 33.0)]"
CLL,4,19.0,23.0,medio,1,"[('Weather', 33.0)]"
CLL,5,146.0,124.5,alto,2,"[('Carrier', 42.0)]"
CLL,5,-9.91,-5.55,basso,11,"[('Carrier', 42.0)]"
CLL,5,48.5,49.5,medio,2,"[('Carrier', 42.0)]"
CLL,6,135.67,144.33,alto,3,"[('Carrier', 198.0)]"
CLL,6,-11.24,-6.29,basso,17,"[('Carrier', 198.0)]"
CLL,6,23.25,24.25,medio,4,"[('Carrier', 198.0)]"
CLL,7,-7.5,-5.0,basso,20,"[('Carrier', 2.0)]"
CLL,7,22.0,29.25,medio,4,"[('Carrier', 2.0)]"
CLL,8,368.33,367.67,alto,3,"[('Carrier', 967.0)]"
CLL,8,-6.75,-8.13,basso,16,"[('Carrier', 967.0)]"
CLL,8,19.75,29.75,medio,4,"[('Carrier', 967.0)]"
CLL,9,-9.92,-6.67,basso,24,"[('Carrier', 3.0)]"
CLL,9,19.0,20.5,medio,2,"[('Carrier', 3.0)]"
CLL,10,242.0,237.0,alto,2,"[('Carrier', 273.0)]"
CLL,10,-12.67,-6.11,basso,18,"[('Carrier', 273.0)]"
CLL,10,39.5,42.0,medio,2,"[('Carrier', 273.0)]"
CLL,11,-9.5,-6.75,basso,12,"[('Carrier', 71.0)]"
CLL,11,20.6,33.2,medio,5,"[('Carrier', 71.0)]"
CLL,12,144.33,156.33,alto,3,"[('Carrier', 97.0)]"
CLL,12,-10.48,-7.29,basso,21,"[('Carrier', 97.0)]"
CLL,12,18.0,27.0,medio,1,"[('Carrier', 97.0)]"
CLT,1,132.73,136.13,alto,406,"[('Carrier', 23248.0)]"
CLT,1,-6.67,-1.89,basso,2985,"[('Carrier', 23248.0)]"
CLT,1,27.88,32.54,medio,635,"[('Carrier', 23248.0)]"
CLT,2,120.14,126.75,alto,173,"[('Carrier', 12208.0)]"
CLT,2,-7.45,-2.47,basso,3321,"[('Carrier', 12208.0)]"
CLT,2,24.94,30.5,medio,439,"[('Carrier', 12208.0)]"
CLT,3,130.55,134.09,alto,348,"[('Carrier', 23643.0)]"
CLT,3,-6.64,-1.7,basso,3300,"[('Carrier', 23643.0)]"
CLT,3,26.52,31.34,medio,675,"[('Carrier', 23643.0)]"
CLT,4,123.19,127.22,alto,385,"[('Carrier', 21050.0)]"
CLT,4,-4.78,-1.69,basso,3531,"[('Carrier', 21050.0)]"
CLT,4,28.2,31.16,medio,725,"[('Carrier', 21050.0)]"
CLT,5,140.58,140.93,alto,720,"[('Carrier', 39557.0)]"
CLT,5,-1.84,-0.96,basso,3077,"[('Carrier', 39557.0)]"
CLT,5,33.6,32.44,medio,1026,"[('Carrier', 39557.0)]"
CLT,6,137.32,143.77,alto,530,"[('Carrier', 32904.0)]"
CLT,6,-6.27,-1.14,basso,3258,"[('Carrier', 32904.0)]"
CLT,6,27.26,31.81,medio,872,"[('Carrier', 32904.0)]"
CLT,7,146.13,152.52,alto,1129,"[('Carrier', 49324.0)]"
CLT,7,-4.67,-0.75,basso,2614,"[('Carrier', 49324.0)]"
CLT,7,31.9,34.31,medio,1036,"[('Carrier', 49324.0)]"
CLT,8,148.17,153.51,alto,604,"[('Carrier', 33038.0)]"
CLT,8,-5.79,-1.17,basso,3241,"[('Carrier', 33038.0)]"
CLT,8,28.74,32.24,medio,876,"[('Carrier', 33038.0)]"
CLT,9,140.16,145.59,alto,375,"[('Carrier', 22989.0)]"
CLT,9,-6.76,-1.92,basso,3645,"[('Carrier', 22989.0)]"
CLT,9,26.77,31.58,medio,620,"[('Carrier', 22989.0)]"
CLT,10,139.57,152.07,alto,245,"[('Carrier', 18959.0)]"
CLT,10,-8.94,-1.68,basso,4060,"[('Carrier', 18959.0)]"
CLT,10,21.86,29.37,medio,698,"[('Carrier', 18959.0)]"
CLT,11,110.32,118.86,alto,147,"[('Carrier', 14636.0)]"
CLT,11,-7.75,-2.71,basso,3788,"[('Carrier', 14636.0)]"
CLT,11,27.49,31.4,medio,447,"[('Carrier', 14636.0)]"
CLT,12,121.36,128.98,alto,376,"[('Carrier', 21538.0)]"
CLT,12,-6.2,-1.44,basso,3335,"[('Carrier', 21538.0)]"
CLT,12,26.29,31.0,medio,756,"[('Carrier', 21538.0)]"
CMH,1,157.07,158.61,alto,54,"[('Carrier', 4414.0)]"
CMH,1,-8.99,-3.25,basso,655,"[('Carrier', 4414.0)]"
CMH,1,26.99,31.44,medio,89,"[('Carrier', 4414.0)]"
CMH,2,145.19,146.71,alto,31,"[('Carrier', 2260.0)]"
CMH,2,-11.81,-3.88,basso,693,"[('Carrier', 2260.0)]"
CMH,2,22.55,29.0,medio,73,"[('Carrier', 2260.0)]"
CMH,3,176.21,179.86,alto,42,"[('Carrier', 2778.0)]"
CMH,3,-10.06,-2.89,basso,754,"[('Carrier', 2778.0)]"
CMH,3,24.98,34.28,medio,92,"[('Carrier', 2778.0)]"
CMH,4,108.1,108.73,alto,48,"[('Carrier', 1518.0)]"
CMH,4,-8.09,-2.84,basso,710,"[('Carrier', 1518.0)]"
CMH,4,23.21,30.38,medio,61,"[('Carrier', 1518.0)]"
CMH,5,122.96,123.96,alto,70,"[('Carrier', 2989.0)]"
CMH,5,-7.37,-2.38,basso,709,"[('Carrier', 2989.0)]"
CMH,5,28.94,33.13,medio,105,"[('Carrier', 2989.0)]"
CMH,6,164.56,166.15,alto,68,"[('Carrier', 4582.0)]"
CMH,6,-8.67,-2.62,basso,779,"[('Carrier', 4582.0)]"
CMH,6,27.78,33.19,medio,104,"[('Carrier', 4582.0)]"
CMH,7,127.35,134.28,alto,78,"[('Carrier', 4862.0)]"
CMH,7,-8.09,-3.2,basso,766,"[('Carrier', 4862.0)]"
CMH,7,29.29,31.4,medio,126,"[('Carrier', 4862.0)]"
CMH,8,188.84,188.92,alto,62,"[('Carrier', 6537.0)]"
CMH,8,-8.08,-2.89,basso,791,"[('Carrier', 6537.0)]"
CMH,8,27.43,30.86,medio,118,"[('Carrier', 6537.0)]"
CMH,9,197.96,200.48,alto,27,"[('Carrier', 3951.0)]"
CMH,9,-9.21,-4.08,basso,762,"[('Carrier', 3951.0)]"
CMH,9,27.38,31.96,medio,68,"[('Carrier', 3951.0)]"
CMH,10,168.16,175.13,alto,31,"[('Carrier', 2267.0)]"
CMH,10,-11.38,-4.14,basso,881,"[('Carrier', 2267.0)]"
CMH,10,20.28,30.21,medio,68,"[('Carrier', 2267.0)]"
CMH,11,108.55,114.9,alto,42,"[('Carrier', 2734.0)]"
CMH,11,-11.92,-3.96,basso,846,"[('Carrier', 2734.0)]"
CMH,11,23.05,29.75,medio,56,"[('Carrier', 2734.0)]"
CMH,12,105.37,111.68,alto,41,"[('Carrier', 1835.0)]"
CMH,12,-10.24,-2.09,basso,698,"[('Carrier', 1835.0)]"
CMH,12,21.92,30.75,medio,111,"[('Carrier', 1835.0)]"
CMI,1,200.0,201.0,alto,2,"[('Carrier', 56.0)]"
CMI,1,-15.26,-3.96,basso,23,"[('Carrier', 56.0)]"
CMI,1,14.0,31.0,medio,5,"[('Carrier', 56.0)]"
CMI,2,-13.97,-4.78,basso,32,"[('Carrier', 53.0)]"
CMI,2,36.0,27.25,medio,4,"[('Carrier', 53.0)]"
CMI,3,152.0,165.33,alto,3,"[('Carrier', 14.0)]"
CMI,3,-11.65,-3.83,basso,23,"[('Carrier', 14.0)]"
CMI,3,35.5,31.5,medio,4,"[('Carrier', 14.0)]"
CMI,4,113.0,128.0,alto,1,"[('Carrier', 35.0)]"
CMI,4,-12.91,-2.73,basso,22,"[('Carrier', 35.0)]"
CMI,4,22.25,36.0,medio,4,"[('Carrier', 35.0)]"
CMI,5,235.67,230.33,alto,3,"[('Carrier', 590.0)]"
CMI,5,-5.35,-3.29,basso,17,"[('Carrier', 590.0)]"
CMI,5,45.67,47.0,medio,3,"[('Carrier', 590.0)]"
CMI,6,77.75,88.5,alto,4,"[('Carrier', 165.0)]"
CMI,6,-15.21,-4.71,basso,24,"[('Carrier', 165.0)]"
CMI,6,16.0,29.4,medio,5,"[('Carrier', 165.0)]"
CMI,7,-11.0,-5.59,basso,27,"[('Carrier', 22.0)]"
CMI,7,55.6,46.2,medio,5,"[('Carrier', 22.0)]"
CMI,8,108.5,123.0,alto,2,"[('Carrier', 1.0)]"
CMI,8,-14.23,-4.46,basso,26,"[('Carrier', 1.0)]"
CMI,8,12.67,20.67,medio,3,"[('Carrier', 1.0)]"
CMI,9,1069.0,1078.0,alto,1,"[('Carrier', 18.0)]"
CMI,9,-4.18,-4.05,basso,22,"[('Carrier', 18.0)]"
CMI,9,18.0,39.5,medio,2,"[('Carrier', 18.0)]"
CMI,10,-15.73,-6.23,basso,22,"[('NAS', 28.0)]"
CMI,11,165.0,83.0,alto,1,"[('Weather', 83.0)]"
CMI,11,-16.8,-4.65,basso,20,"[('Weather', 83.0)]"
CMI,12,135.0,141.25,alto,4,"[('Carrier', 391.0)]"
CMI,12,-8.95,-5.74,basso,19,"[('Carrier', 391.0)]"
CMI,12,42.67,42.0,medio,3,"[('Carrier', 391.0)]"
CMX,1,100.8,119.2,alto,5,"[('Carrier', 129.0)]"
CMX,1,-9.83,-3.5,basso,12,"[('Carrier', 129.0)]"
CMX,2,90.0,100.0,alto,1,"[('Carrier', 24.0)]"
CMX,2,-19.0,-10.41,basso,17,"[('Carrier', 24.0)]"
CMX,2,17.0,41.5,medio,2,"[('Carrier', 24.0)]"
CMX,3,174.0,194.0,alto,2,"[('Carrier', 348.0)]"
CMX,3,-13.87,-8.53,basso,15,"[('Carrier', 348.0)]"
CMX,3,15.0,24.0,medio,1,"[('Carrier', 348.0)]"
CMX,4,76.0,86.0,alto,2,"[('Carrier', 64.0)]"
CMX,4,-11.0,-7.47,basso,15,"[('Carrier', 64.0)]"
CMX,4,48.0,38.0,medio,1,"[('Carrier', 64.0)]"
CMX,5,171.67,179.67,alto,3,"[('Late Aircraft', 515.0)]"
CMX,5,-14.0,-7.13,basso,8,"[('Late Aircraft', 515.0)]"
CMX,6,136.0,133.0,alto,1,"[('Carrier', 151.0)]"
CMX,6,-8.0,-5.75,basso,12,"[('Carrier', 151.0)]"
CMX,6,29.0,40.0,medio,1,"[('Carrier', 151.0)]"
CMX,7,73.0,79.0,alto,1,"[('Carrier', 18.0)]"
CMX,7,-1.79,-8.07,basso,14,"[('Carrier', 18.0)]"
CMX,8,118.8,116.6,alto,5,"[('Carrier', 107.0)]"
