airport,month,avg_arr_delay,avg_dep_delay,delay_band,flight_count,top3_causes
DVL,11,17.0,32.33,medio,3,"[('Carrier', 406.0)]"
DVL,12,433.57,438.0,alto,7,"[('Carrier', 49.0)]"
DVL,12,-10.02,-6.56,basso,48,"[('Carrier', 49.0)]"
DVL,12,22.0,29.5,medio,2,"[('Carrier', 49.0)]"
EAR,11,540.0,539.0,alto,2,"[('Carrier', 1150.0)]"
EAR,11,-9.79,-5.29,basso,48,"[('Carrier', 1150.0)]"
EAR,11,35.5,35.5,medio,2,"[('Carrier', 1150.0)]"
EAR,12,267.67,269.17,alto,6,"[('Carrier', 478.0)]"
EAR,12,-12.7,-5.09,basso,43,"[('Carrier', 478.0)]"
EAR,12,11.25,22.75,medio,4,"[('Carrier', 478.0)]"
EAU,12,230.33,237.0,alto,3,"[('Carrier', 135.0)]"
EAU,12,-8.96,-5.17,basso,24,"[('Carrier', 135.0)]"
EAU,12,27.25,39.5,medio,4,"[('Carrier', 135.0)]"
ECP,1,143.15,143.26,alto,34,"[('Carrier', 1159.0)]"
ECP,1,-10.19,-4.44,basso,341,"[('Carrier', 1159.0)]"
ECP,1,29.81,29.29,medio,42,"[('Carrier', 1159.0)]"
ECP,2,132.47,137.41,alto,17,"[('Carrier', 823.0)]"
ECP,2,-9.0,-5.38,basso,401,"[('Carrier', 823.0)]"
ECP,2,24.14,29.52,medio,21,"[('Carrier', 823.0)]"
ECP,3,161.28,166.49,alto,47,"[('Carrier', 3723.0)]"
ECP,3,-8.52,-3.77,basso,569,"[('Carrier', 3723.0)]"
ECP,3,27.54,30.73,medio,93,"[('Carrier', 3723.0)]"
ECP,4,196.77,198.74,alto,43,"[('Carrier', 2198.0)]"
ECP,4,-6.01,-3.73,basso,615,"[('Carrier', 2198.0)]"
ECP,4,29.0,30.13,medio,77,"[('Carrier', 2198.0)]"
ECP,5,142.58,139.61,alto,84,"[('Carrier', 4015.0)]"
ECP,5,-3.35,-2.19,basso,587,"[('Carrier', 4015.0)]"
ECP,5,33.92,32.4,medio,155,"[('Carrier', 4015.0)]"
ECP,6,118.66,122.25,alto,91,"[('Carrier', 3485.0)]"
ECP,6,-7.95,-2.23,basso,717,"[('Carrier', 3485.0)]"
ECP,6,26.03,32.21,medio,208,"[('Carrier', 3485.0)]"
ECP,7,161.99,165.62,alto,116,"[('Carrier', 10031.0)]"
ECP,7,-6.04,-2.06,basso,716,"[('Carrier', 10031.0)]"
ECP,7,26.75,31.19,medio,205,"[('Carrier', 10031.0)]"
ECP,8,142.92,145.55,alto,49,"[('Carrier', 2663.0)]"
ECP,8,-9.39,-3.51,basso,700,"[('Carrier', 2663.0)]"
ECP,8,24.3,30.29,medio,111,"[('Carrier', 2663.0)]"
ECP,9,129.59,135.91,alto,32,"[('Carrier', 1402.0)]"
ECP,9,-9.54,-3.95,basso,613,"[('Carrier', 1402.0)]"
ECP,9,26.94,29.01,medio,71,"[('Carrier', 1402.0)]"
ECP,10,208.86,210.36,alto,14,"[('Carrier', 2252.0)]"
ECP,10,-9.73,-3.57,basso,571,"[('Carrier', 2252.0)]"
ECP,10,20.65,30.21,medio,68,"[('Carrier', 2252.0)]"
ECP,11,132.44,139.63,alto,16,"[('Carrier', 1581.0)]"
ECP,11,-8.75,-3.89,basso,438,"[('Carrier', 1581.0)]"
ECP,11,31.97,31.58,medio,36,"[('Carrier', 1581.0)]"
ECP,12,161.53,160.07,alto,30,"[('Carrier', 3396.0)]"
ECP,12,-6.25,-3.0,basso,392,"[('Carrier', 3396.0)]"
ECP,12,28.28,32.86,medio,58,"[('Carrier', 3396.0)]"
EGE,1,212.84,222.89,alto,75,"[('Carrier', 6159.0)]"
EGE,1,-7.08,-3.78,basso,436,"[('Carrier', 6159.0)]"
EGE,1,34.77,35.1,medio,121,"[('Carrier', 6159.0)]"
EGE,2,263.43,292.7,alto,37,"[('Carrier', 4949.0)]"
EGE,2,-10.46,-5.1,basso,488,"[('Carrier', 4949.0)]"
EGE,2,23.08,29.09,medio,75,"[('Carrier', 4949.0)]"
EGE,3,226.86,229.49,alto,69,"[('Carrier', 5181.0)]"
EGE,3,-8.8,-4.77,basso,499,"[('Carrier', 5181.0)]"
EGE,3,31.27,31.96,medio,79,"[('Carrier', 5181.0)]"
EGE,4,124.23,117.46,alto,13,"[('Carrier', 659.0)]"
EGE,4,-9.55,-5.64,basso,180,"[('Carrier', 659.0)]"
EGE,4,28.75,33.33,medio,12,"[('Carrier', 659.0)]"
EGE,5,129.6,140.93,alto,15,"[('Carrier', 852.0)]"
EGE,5,-10.98,-5.5,basso,125,"[('Carrier', 852.0)]"
EGE,5,27.64,37.64,medio,11,"[('Carrier', 852.0)]"
EGE,6,133.67,136.17,alto,24,"[('Carrier', 897.0)]"
EGE,6,-11.04,-5.66,basso,176,"[('Carrier', 897.0)]"
EGE,6,20.89,32.47,medio,19,"[('Carrier', 897.0)]"
EGE,7,181.04,184.39,alto,23,"[('Carrier', 2311.0)]"
EGE,7,-10.49,-5.07,basso,177,"[('Carrier', 2311.0)]"
EGE,7,24.63,30.23,medio,43,"[('Carrier', 2311.0)]"
EGE,8,198.74,208.48,alto,27,"[('Carrier', 1295.0)]"
EGE,8,-11.93,-5.69,basso,188,"[('Carrier', 1295.0)]"
EGE,8,25.44,34.8,medio,25,"[('Carrier', 1295.0)]"
EGE,9,67.0,76.33,alto,3,"[('Carrier', 187.0)]"
EGE,9,-12.76,-6.21,basso,169,"[('Carrier', 187.0)]"
EGE,9,25.6,34.4,medio,15,"[('Carrier', 187.0)]"
EGE,10,135.0,147.25,alto,4,"[('Carrier', 469.0)]"
EGE,10,-16.28,-5.17,basso,111,"[('Carrier', 469.0)]"
EGE,10,16.27,31.18,medio,11,"[('Carrier', 469.0)]"
EGE,11,151.9,160.6,alto,10,"[('Carrier', 664.0)]"
EGE,11,-8.61,-3.14,basso,93,"[('Carrier', 664.0)]"
EGE,11,32.0,34.22,medio,9,"[('Carrier', 664.0)]"
EGE,12,206.27,206.39,alto,75,"[('Carrier', 5888.0)]"
EGE,12,-9.5,-3.75,basso,299,"[('Carrier', 5888.0)]"
EGE,12,25.47,32.02,medio,64,"[('Carrier', 5888.0)]"
EKO,1,149.5,148.0,alto,2,"[('Carrier', 163.0)]"
EKO,1,-14.0,-6.29,basso,28,"[('Carrier', 163.0)]"
EKO,1,144.0,60.0,medio,1,"[('Carrier', 163.0)]"
EKO,2,110.0,125.0,alto,1,"[('Weather', 110.0)]"
EKO,2,-15.39,-8.0,basso,28,"[('Weather', 110.0)]"
EKO,3,-4.47,-6.8,basso,30,"[('Carrier', 150.0)]"
EKO,3,49.0,60.0,medio,1,"[('Carrier', 150.0)]"
EKO,4,-12.89,-9.0,basso,27,"[('Carrier', 81.0)]"
EKO,4,24.0,41.33,medio,3,"[('Carrier', 81.0)]"
EKO,5,-15.65,-9.32,basso,31,[]
EKO,6,249.67,262.0,alto,3,"[('Carrier', 805.0)]"
EKO,6,-17.88,-6.4,basso,25,"[('Carrier', 805.0)]"
EKO,6,28.0,40.0,medio,2,"[('Carrier', 805.0)]"
EKO,7,557.0,566.0,alto,2,"[('Carrier', 1114.0)]"
EKO,7,-15.03,-7.55,basso,29,"[('Carrier', 1114.0)]"
EKO,8,-15.27,-8.97,basso,30,"[('Carrier', 19.0)]"
EKO,8,26.0,39.0,medio,1,"[('Carrier', 19.0)]"
EKO,9,88.0,95.0,alto,1,"[('Carrier', 88.0)]"
EKO,9,-17.59,-7.62,basso,29,"[('Carrier', 88.0)]"
EKO,10,-21.87,-9.06,basso,31,[]
EKO,11,-11.97,-8.53,basso,30,[]
EKO,12,-19.1,-8.94,basso,31,"[('Carrier', 21.0)]"
ELM,1,291.25,296.35,alto,20,"[('Carrier', 4828.0)]"
ELM,1,-16.33,-5.64,basso,45,"[('Carrier', 4828.0)]"
ELM,1,18.82,29.45,medio,11,"[('Carrier', 4828.0)]"
ELM,2,67.17,85.33,alto,6,"[('Carrier', 367.0)]"
ELM,2,-20.52,-6.68,basso,75,"[('Carrier', 367.0)]"
ELM,2,6.86,28.71,medio,7,"[('Carrier', 367.0)]"
ELM,3,234.23,229.85,alto,13,"[('Carrier', 2049.0)]"
ELM,3,-13.9,-5.4,basso,70,"[('Carrier', 2049.0)]"
ELM,3,15.33,26.33,medio,6,"[('Carrier', 2049.0)]"
ELM,4,194.38,187.38,alto,8,"[('Carrier', 406.0)]"
ELM,4,-16.0,-8.23,basso,75,"[('Carrier', 406.0)]"
ELM,4,22.0,32.5,medio,2,"[('Carrier', 406.0)]"
ELM,5,245.86,251.0,alto,7,"[('Carrier', 424.0)]"
ELM,5,-8.67,-4.3,basso,66,"[('Carrier', 424.0)]"
ELM,5,25.71,32.14,medio,7,"[('Carrier', 424.0)]"
ELM,6,177.75,177.38,alto,16,"[('Carrier', 2299.0)]"
ELM,6,-6.67,-5.0,basso,58,"[('Carrier', 2299.0)]"
ELM,6,36.83,40.0,medio,6,"[('Carrier', 2299.0)]"
ELM,7,112.33,116.67,alto,15,"[('Carrier', 1541.0)]"
ELM,7,-4.82,-4.55,basso,65,"[('Carrier', 1541.0)]"
ELM,7,27.0,31.63,medio,8,"[('Carrier', 1541.0)]"
ELM,8,116.33,127.0,alto,6,"[('Carrier', 426.0)]"
ELM,8,-10.49,-5.7,basso,71,"[('Carrier', 426.0)]"
ELM,8,24.0,28.75,medio,8,"[('Carrier', 426.0)]"
ELM,9,183.0,190.0,alto,3,"[('Carrier', 271.0)]"
ELM,9,-11.24,-7.24,basso,66,"[('Carrier', 271.0)]"
ELM,9,23.78,34.11,medio,9,"[('Carrier', 271.0)]"
ELM,10,173.33,180.67,alto,9,"[('Carrier', 536.0)]"
ELM,10,-11.57,-7.14,basso,72,"[('Carrier', 536.0)]"
ELM,10,27.17,31.83,medio,6,"[('Carrier', 536.0)]"
ELM,11,131.44,132.78,alto,9,"[('Carrier', 1101.0)]"
ELM,11,-16.9,-7.03,basso,69,"[('Carrier', 1101.0)]"
ELM,11,33.0,42.5,medio,8,"[('Carrier', 1101.0)]"
ELM,12,202.0,208.38,alto,8,"[('Carrier', 1552.0)]"
ELM,12,-12.17,-5.45,basso,64,"[('Carrier', 1552.0)]"
ELM,12,26.38,31.54,medio,13,"[('Carrier', 1552.0)]"
ELP,1,164.89,164.67,alto,64,"[('Carrier', 5201.0)]"
ELP,1,-6.99,-3.02,basso,1072,"[('Carrier', 5201.0)]"
ELP,1,26.38,31.19,medio,150,"[('Carrier', 5201.0)]"
ELP,2,175.1,175.51,alto,39,"[('Carrier', 3225.0)]"
ELP,2,-7.62,-2.87,basso,1007,"[('Carrier', 3225.0)]"
ELP,2,25.59,30.25,medio,111,"[('Carrier', 3225.0)]"
ELP,3,148.19,155.19,alto,83,"[('Carrier', 6082.0)]"
ELP,3,-6.5,-1.95,basso,1072,"[('Carrier', 6082.0)]"
ELP,3,25.08,30.88,medio,167,"[('Carrier', 6082.0)]"
ELP,4,149.92,150.99,alto,83,"[('Carrier', 6319.0)]"
ELP,4,-7.51,-2.78,basso,1169,"[('Carrier', 6319.0)]"
ELP,4,23.89,30.13,medio,178,"[('Carrier', 6319.0)]"
ELP,5,149.41,150.98,alto,153,"[('Carrier', 7800.0)]"
ELP,5,-5.95,-1.8,basso,1081,"[('Carrier', 7800.0)]"
ELP,5,26.5,31.19,medio,236,"[('Carrier', 7800.0)]"
ELP,6,143.49,149.64,alto,114,"[('Carrier', 7754.0)]"
ELP,6,-6.31,-2.38,basso,1193,"[('Carrier', 7754.0)]"
ELP,6,28.4,30.8,medio,209,"[('Carrier', 7754.0)]"
ELP,7,137.66,141.81,alto,144,"[('Carrier', 9264.0)]"
ELP,7,-6.83,-2.57,basso,1165,"[('Carrier', 9264.0)]"
ELP,7,25.19,31.56,medio,236,"[('Carrier', 9264.0)]"
ELP,8,133.01,136.73,alto,83,"[('Carrier', 3458.0)]"
ELP,8,-8.12,-4.39,basso,1361,"[('Carrier', 3458.0)]"
ELP,8,28.76,33.16,medio,150,"[('Carrier', 3458.0)]"
ELP,9,127.16,130.81,alto,57,"[('Carrier', 3387.0)]"
ELP,9,-10.48,-4.64,basso,1304,"[('Carrier', 3387.0)]"
ELP,9,26.31,32.3,medio,133,"[('Carrier', 3387.0)]"
ELP,10,153.29,156.45,alto,51,"[('Carrier', 5067.0)]"
ELP,10,-9.17,-4.32,basso,1448,"[('Carrier', 5067.0)]"
ELP,10,26.72,31.29,medio,114,"[('Carrier', 5067.0)]"
ELP,11,128.29,132.54,alto,63,"[('Carrier', 3540.0)]"
ELP,11,-8.99,-4.22,basso,1313,"[('Carrier', 3540.0)]"
ELP,11,29.69,31.88,medio,141,"[('Carrier', 3540.0)]"
ELP,12,155.9,156.46,alto,105,"[('Carrier', 6489.0)]"
ELP,12,-8.2,-3.43,basso,1284,"[('Carrier', 6489.0)]"
ELP,12,26.69,32.39,medio,159,"[('Carrier', 6489.0)]"
ESC,1,114.5,128.33,alto,6,"[('Carrier', 720.0)]"
ESC,1,-18.39,-6.18,basso,44,"[('Carrier', 720.0)]"
ESC,1,18.0,24.0,medio,2,"[('Carrier', 720.0)]"
ESC,2,64.5,86.5,alto,2,"[('Carrier', 129.0)]"
ESC,2,-28.3,-9.53,basso,47,"[('Carrier', 129.0)]"
ESC,2,-4.0,20.0,medio,1,"[('Carrier', 129.0)]"
ESC,3,188.0,200.71,alto,7,"[('Carrier', 1014.0)]"
ESC,3,-23.16,-9.33,basso,43,"[('Carrier', 1014.0)]"
ESC,3,18.0,40.33,medio,3,"[('Carrier', 1014.0)]"
ESC,4,129.5,137.75,alto,4,"[('Carrier', 381.0)]"
ESC,4,-16.48,-7.33,basso,46,"[('Carrier', 381.0)]"
ESC,4,60.0,57.0,medio,1,"[('Carrier', 381.0)]"
ESC,5,95.0,101.67,alto,3,"[('Carrier', 272.0)]"
ESC,5,-14.64,-8.3,basso,50,"[('Carrier', 272.0)]"
ESC,6,162.14,159.57,alto,7,"[('Carrier', 1280.0)]"
ESC,6,-4.1,-6.46,basso,39,"[('Carrier', 1280.0)]"
ESC,6,34.83,31.0,medio,6,"[('Carrier', 1280.0)]"
ESC,7,411.2,388.6,alto,5,"[('Carrier', 880.0)]"
ESC,7,-3.38,-6.67,basso,42,"[('Carrier', 880.0)]"
ESC,7,29.2,30.4,medio,5,"[('Carrier', 880.0)]"
ESC,8,252.33,254.33,alto,3,"[('Carrier', 868.0)]"
ESC,8,-3.83,-8.13,basso,47,"[('Carrier', 868.0)]"
ESC,8,39.0,34.75,medio,4,"[('Carrier', 868.0)]"
ESC,9,323.5,331.5,alto,2,"[('Carrier', 650.0)]"
ESC,9,-12.84,-11.37,basso,51,"[('Carrier', 650.0)]"
ESC,9,26.6,30.0,medio,5,"[('Carrier', 650.0)]"
ESC,10,96.4,107.4,alto,5,"[('Carrier', 558.0)]"
ESC,10,-13.87,-8.67,basso,55,"[('Carrier', 558.0)]"
ESC,10,38.0,43.5,medio,2,"[('Carrier', 558.0)]"
ESC,11,179.67,190.33,alto,3,"[('Carrier', 623.0)]"
ESC,11,-13.17,-10.15,basso,48,"[('Carrier', 623.0)]"
ESC,11,21.63,34.25,medio,8,"[('Carrier', 623.0)]"
ESC,12,156.33,160.5,alto,6,"[('Carrier', 1206.0)]"
ESC,12,-8.42,-5.26,basso,43,"[('Carrier', 1206.0)]"
ESC,12,42.8,36.0,medio,5,"[('Carrier', 1206.0)]"
EUG,1,199.23,207.89,alto,56,"[('Carrier', 5462.0)]"
EUG,1,-7.88,-2.61,basso,461,"[('Carrier', 5462.0)]"
EUG,1,21.03,32.01,medio,71,"[('Carrier', 5462.0)]"
EUG,2,180.49,182.35,alto,37,"[('Carrier', 2708.0)]"
EUG,2,-10.85,-4.37,basso,466,"[('Carrier', 2708.0)]"
EUG,2,28.71,35.83,medio,35,"[('Carrier', 2708.0)]"
EUG,3,115.33,125.05,alto,40,"[('Carrier', 2338.0)]"
EUG,3,-5.97,-3.64,basso,530,"[('Carrier', 2338.0)]"
EUG,3,36.41,33.18,medio,61,"[('Carrier', 2338.0)]"
EUG,4,123.86,128.82,alto,28,"[('Carrier', 2032.0)]"
EUG,4,-7.67,-3.84,basso,511,"[('Carrier', 2032.0)]"
EUG,4,26.34,30.89,medio,56,"[('Carrier', 2032.0)]"
EUG,5,109.59,114.0,alto,41,"[('Carrier', 2365.0)]"
EUG,5,-9.54,-3.96,basso,482,"[('Carrier', 2365.0)]"
EUG,5,26.57,32.45,medio,65,"[('Carrier', 2365.0)]"
EUG,6,105.56,108.25,alto,32,"[('Carrier', 2928.0)]"
EUG,6,-7.65,-1.92,basso,498,"[('Carrier', 2928.0)]"
EUG,6,24.58,30.35,medio,77,"[('Carrier', 2928.0)]"
EUG,7,178.67,185.16,alto,43,"[('Carrier', 4243.0)]"
EUG,7,-8.37,-2.33,basso,517,"[('Carrier', 4243.0)]"
EUG,7,25.53,32.85,medio,78,"[('Carrier', 4243.0)]"
EUG,8,132.97,133.37,alto,30,"[('Carrier', 3232.0)]"
EUG,8,-7.32,-3.42,basso,477,"[('Carrier', 3232.0)]"
EUG,8,27.41,27.77,medio,56,"[('Carrier', 3232.0)]"
EUG,9,150.59,159.53,alto,34,"[('Carrier', 2760.0)]"
EUG,9,-7.86,-3.88,basso,450,"[('Carrier', 2760.0)]"
EUG,9,28.95,36.4,medio,42,"[('Carrier', 2760.0)]"
EUG,10,183.13,187.28,alto,32,"[('Carrier', 3690.0)]"
EUG,10,-8.9,-3.77,basso,566,"[('Carrier', 3690.0)]"
EUG,10,22.69,28.87,medio,52,"[('Carrier', 3690.0)]"
EUG,11,199.64,205.82,alto,33,"[('Carrier', 4537.0)]"
EUG,11,-9.18,-3.56,basso,532,"[('Carrier', 4537.0)]"
EUG,11,22.33,30.66,medio,61,"[('Carrier', 4537.0)]"
EUG,12,188.23,193.5,alto,48,"[('Carrier', 5584.0)]"
EUG,12,-8.31,-2.2,basso,514,"[('Carrier', 5584.0)]"
EUG,12,22.89,29.86,medio,97,"[('Carrier', 5584.0)]"
EVV,1,149.5,149.5,alto,20,"[('Carrier', 1144.0)]"
EVV,1,-9.63,-4.44,basso,117,"[('Carrier', 1144.0)]"
EVV,1,24.87,30.27,medio,15,"[('Carrier', 1144.0)]"
EVV,2,84.0,95.5,alto,2,"[('Carrier', 174.0)]"
EVV,2,-12.24,-5.72,basso,130,"[('Carrier', 174.0)]"
EVV,2,30.54,35.08,medio,13,"[('Carrier', 174.0)]"
EVV,3,173.88,175.94,alto,17,"[('Carrier', 2309.0)]"
EVV,3,-9.62,-5.5,basso,130,"[('Carrier', 2309.0)]"
EVV,3,27.5,30.67,medio,12,"[('Carrier', 2309.0)]"
EVV,4,182.08,180.25,alto,12,"[('Carrier', 967.0)]"
EVV,4,-5.23,-5.71,basso,129,"[('Carrier', 967.0)]"
EVV,4,31.92,32.77,medio,13,"[('Carrier', 967.0)]"
EVV,5,203.62,202.05,alto,21,"[('Carrier', 2268.0)]"
EVV,5,-4.16,-4.26,basso,127,"[('Carrier', 2268.0)]"
EVV,5,24.23,26.31,medio,13,"[('Carrier', 2268.0)]"
EVV,6,100.0,117.36,alto,14,"[('Carrier', 428.0)]"
EVV,6,-12.01,-5.56,basso,163,"[('Carrier', 428.0)]"
EVV,6,30.15,32.95,medio,20,"[('Carrier', 428.0)]"
EVV,7,200.0,193.21,alto,14,"[('Carrier', 1327.0)]"
EVV,7,-9.45,-5.71,basso,157,"[('Carrier', 1327.0)]"
EVV,7,32.61,30.97,medio,36,"[('Carrier', 1327.0)]"
EVV,8,116.1,122.2,alto,10,"[('Carrier', 197.0)]"
EVV,8,-16.1,-5.95,basso,151,"[('Carrier', 197.0)]"
EVV,8,33.15,40.54,medio,13,"[('Carrier', 197.0)]"
EVV,9,133.0,134.08,alto,12,"[('Carrier', 716.0)]"
EVV,9,-8.4,-6.5,basso,162,"[('Carrier', 716.0)]"
EVV,9,33.92,34.15,medio,13,"[('Carrier', 716.0)]"
EVV,10,278.13,293.25,alto,8,"[('Carrier', 1827.0)]"
EVV,10,-16.79,-7.17,basso,201,"[('Carrier', 1827.0)]"
EVV,10,18.67,30.42,medio,12,"[('Carrier', 1827.0)]"
EVV,11,182.92,189.85,alto,13,"[('Carrier', 398.0)]"
EVV,11,-12.37,-6.09,basso,167,"[('Carrier', 398.0)]"
EVV,11,26.14,27.43,medio,7,"[('Carrier', 398.0)]"
EVV,12,151.63,165.74,alto,19,"[('Carrier', 2108.0)]"
EVV,12,-12.74,-3.68,basso,124,"[('Carrier', 2108.0)]"
EVV,12,24.53,35.21,medio,19,"[('Carrier', 2108.0)]"
EWN,7,288.0,302.4,alto,5,"[('Carrier', 7.0)]"
EWN,7,-15.36,-4.0,basso,11,"[('Carrier', 7.0)]"
EWN,7,19.0,35.0,medio,6,"[('Carrier', 7.0)]"
EWN,8,314.25,325.25,alto,4,"[('Carrier', 1039.0)]"
EWN,8,-8.11,-2.74,basso,19,"[('Carrier', 1039.0)]"
EWN,8,43.33,47.0,medio,3,"[('Carrier', 1039.0)]"
EWN,9,159.0,163.0,alto,1,"[('NAS', 27.0)]"
EWN,9,-14.0,-8.0,basso,2,"[('NAS', 27.0)]"
EWR,1,134.43,139.49,alto,747,"[('Carrier', 43724.0)]"
EWR,1,-12.07,-3.16,basso,8235,"[('Carrier', 43724.0)]"
EWR,1,22.69,32.03,medio,1194,"[('Carrier', 43724.0)]"
EWR,2,118.02,129.82,alto,413,"[('Carrier', 25210.0)]"
EWR,2,-17.77,-4.33,basso,8548,"[('Carrier', 25210.0)]"
EWR,2,19.43,31.38,medio,932,"[('Carrier', 25210.0)]"
EWR,3,123.16,134.51,alto,803,"[('Carrier', 41519.0)]"
EWR,3,-16.25,-3.86,basso,8572,"[('Carrier', 41519.0)]"
EWR,3,19.61,31.94,medio,1322,"[('Carrier', 41519.0)]"
EWR,4,135.4,142.74,alto,838,"[('Carrier', 48069.0)]"
EWR,4,-10.48,-3.85,basso,8547,"[('Carrier', 48069.0)]"
EWR,4,25.5,32.34,medio,1344,"[('Carrier', 48069.0)]"
EWR,5,126.44,129.01,alto,1068,"[('Carrier', 49489.0)]"
EWR,5,-10.24,-3.45,basso,8705,"[('Carrier', 49489.0)]"
EWR,5,28.68,33.33,medio,1585,"[('Carrier', 49489.0)]"
EWR,6,154.96,157.22,alto,1269,"[('Carrier', 72775.0)]"
EWR,6,-10.26,-2.79,basso,8019,"[('Carrier', 72775.0)]"
EWR,6,28.54,32.29,medio,1480,"[('Carrier', 72775.0)]"
EWR,7,159.68,161.84,alto,1723,"[('Carrier', 107756.0)]"
EWR,7,-6.29,-2.31,basso,7681,"[('Carrier', 107756.0)]"
EWR,7,34.31,33.32,medio,1698,"[('Carrier', 107756.0)]"
EWR,8,163.1,169.71,alto,1216,"[('Carrier', 69768.0)]"
EWR,8,-7.91,-2.69,basso,8198,"[('Carrier', 69768.0)]"
EWR,8,27.43,31.63,medio,1445,"[('Carrier', 69768.0)]"
EWR,9,144.9,146.63,alto,493,"[('Carrier', 32389.0)]"
EWR,9,-11.28,-4.53,basso,9063,"[('Carrier', 32389.0)]"
EWR,9,26.51,31.59,medio,1016,"[('Carrier', 32389.0)]"
EWR,10,115.15,125.96,alto,645,"[('Carrier', 37295.0)]"
EWR,10,-12.6,-4.28,basso,9570,"[('Carrier', 37295.0)]"
EWR,10,23.17,31.79,medio,1045,"[('Carrier', 37295.0)]"
EWR,11,110.46,118.41,alto,953,"[('Carrier', 37632.0)]"
EWR,11,-10.97,-3.79,basso,8411,"[('Carrier', 37632.0)]"
EWR,11,26.83,33.0,medio,1334,"[('Carrier', 37632.0)]"
EWR,12,119.75,127.86,alto,955,"[('Carrier', 50289.0)]"
EWR,12,-8.87,-2.25,basso,8122,"[('Carrier', 50289.0)]"
EWR,12,25.43,31.8,medio,1788,"[('Carrier', 50289.0)]"
EYW,1,169.84,177.61,alto,100,"[('Carrier', 4882.0)]"
EYW,1,-9.14,-4.21,basso,607,"[('Carrier', 4882.0)]"
EYW,1,24.9,30.39,medio,149,"[('Carrier', 4882.0)]"
EYW,2,195.23,199.44,alto,64,"[('Carrier', 4809.0)]"
EYW,2,-2.75,-3.7,basso,631,"[('Carrier', 4809.0)]"
EYW,2,28.16,30.42,medio,109,"[('Carrier', 4809.0)]"
EYW,3,185.23,195.39,alto,113,"[('Carrier', 6974.0)]"
EYW,3,-4.07,-3.21,basso,571,"[('Carrier', 6974.0)]"
EYW,3,28.66,32.01,medio,171,"[('Carrier', 6974.0)]"
EYW,4,155.67,160.07,alto,75,"[('Carrier', 6248.0)]"
EYW,4,-4.9,-3.92,basso,556,"[('Carrier', 6248.0)]"
EYW,4,24.83,29.68,medio,140,"[('Carrier', 6248.0)]"
EYW,5,160.39,161.75,alto,103,"[('Carrier', 2856.0)]"
EYW,5,-5.07,-4.15,basso,427,"[('Carrier', 2856.0)]"
EYW,5,36.3,32.29,medio,99,"[('Carrier', 2856.0)]"
EYW,6,169.44,174.71,alto,59,"[('Carrier', 3488.0)]"
EYW,6,-6.58,-3.96,basso,371,"[('Carrier', 3488.0)]"
EYW,6,31.41,32.66,medio,79,"[('Carrier', 3488.0)]"
EYW,7,170.77,180.06,alto,79,"[('Carrier', 3910.0)]"
EYW,7,-6.48,-3.74,basso,352,"[('Carrier', 3910.0)]"
EYW,7,32.0,34.0,medio,82,"[('Carrier', 3910.0)]"
EYW,8,155.42,166.71,alto,55,"[('Carrier', 2019.0)]"
EYW,8,-8.57,-6.34,basso,388,"[('Carrier', 2019.0)]"
EYW,8,32.48,32.48,medio,54,"[('Carrier', 2019.0)]"
EYW,9,196.69,195.63,alto,16,"[('Carrier', 721.0)]"
EYW,9,-8.01,-6.43,basso,423,"[('Carrier', 721.0)]"
EYW,9,27.27,31.34,medio,44,"[('Carrier', 721.0)]"
EYW,10,191.07,219.93,alto,15,"[('Carrier', 1645.0)]"
EYW,10,-10.49,-6.95,basso,503,"[('Carrier', 1645.0)]"
EYW,10,24.74,30.48,medio,42,"[('Carrier', 1645.0)]"
EYW,11,167.66,175.26,alto,35,"[('Carrier', 2244.0)]"
EYW,11,-7.56,-5.41,basso,579,"[('Carrier', 2244.0)]"
EYW,11,26.46,27.87,medio,76,"[('Carrier', 2244.0)]"
EYW,12,205.35,206.13,alto,88,"[('Carrier', 6376.0)]"
EYW,12,-8.17,-4.92,basso,574,"[('Carrier', 6376.0)]"
EYW,12,27.82,32.49,medio,115,"[('Carrier', 6376.0)]"
FAI,1,101.5,105.75,alto,20,"[('Carrier', 832.0)]"
FAI,1,-8.4,-5.24,basso,151,"[('Carrier', 832.0)]"
FAI,1,22.87,33.17,medio,23,"[('Carrier', 832.0)]"
FAI,2,90.0,85.0,alto,7,"[('Carrier', 245.0)]"
FAI,2,-8.12,-5.6,basso,170,"[('Carrier', 245.0)]"
FAI,2,22.8,29.1,medio,10,"[('Carrier', 245.0)]"
FAI,3,102.23,104.31,alto,13,"[('Carrier', 422.0)]"
FAI,3,-7.53,-6.49,basso,262,"[('Carrier', 422.0)]"
FAI,3,22.3,28.2,medio,30,"[('Carrier', 422.0)]"
FAI,4,217.67,217.67,alto,6,"[('Carrier', 1102.0)]"
FAI,4,-13.24,-7.85,basso,226,"[('Carrier', 1102.0)]"
FAI,4,24.31,35.94,medio,32,"[('Carrier', 1102.0)]"
FAI,5,120.09,134.82,alto,11,"[('Carrier', 715.0)]"
FAI,5,-13.88,-7.06,basso,256,"[('Carrier', 715.0)]"
FAI,5,17.91,28.93,medio,43,"[('Carrier', 715.0)]"
FAI,6,178.68,182.05,alto,19,"[('Carrier', 2123.0)]"
FAI,6,-7.95,-4.72,basso,311,"[('Carrier', 2123.0)]"
FAI,6,22.7,29.16,medio,43,"[('Carrier', 2123.0)]"
